epoch,errors,cost
0,-1,102032.5030542744
1000,-1,235.33050543635989
2000,-1,223.3853958843542
3000,-1,221.5906668071863
4000,-1,221.31039720338225
5000,-1,221.26622298392994
6000,-1,221.25924273235762
7000,-1,221.25813896415184
8000,-1,221.25796439473572
9000,-1,221.25793678378895
