epoch,errors,cost
0,-1,4.577831834186021
5,-1,4.5123864693593605
10,-1,4.448931926860602
15,-1,4.387406727706627
20,-1,4.327751292556089
25,-1,4.269907883010992
30,-1,4.213820544732007
35,-1,4.159435052311558
40,-1,4.106698855850295
45,-1,4.055561029184315
