epoch,errors,cost
0,-1,265.4415221164846
1000,-1,265.4415221164846
2000,-1,265.4415221164846
3000,-1,265.4415221164846
4000,-1,265.4415221164846
5000,-1,265.4415221164846
6000,-1,265.4415221164846
7000,-1,265.4415221164846
8000,-1,265.4415221164846
9000,-1,265.4415221164846
