epoch,errors,cost
0,-1,0.10387209725509741
5,-1,0.10213204602645619
10,-1,0.1004457596832249
15,-1,0.0988104738280149
20,-1,0.09722609243909348
25,-1,0.09569015582251345
30,-1,0.09420241480681109
35,-1,0.09275812576927545
40,-1,0.09136156331618692
45,-1,0.09000688877207773
