epoch,errors,cost
0,-1,0.0593099449301428
10,-1,0.05873286367497326
20,-1,0.05819978185862523
30,-1,0.05770779074143391
40,-1,0.05725286977021839
50,-1,0.056831741425712484
60,-1,0.056441432901478066
70,-1,0.0560796564628922
80,-1,0.055744253349037584
90,-1,0.05543284175636805
