epoch,errors,cost
0,-1,0.06032094260864898
10,-1,0.06031523318786439
20,-1,0.060309594382815086
30,-1,0.060304163294293146
40,-1,0.06029894016340931
50,-1,0.060293465755542494
60,-1,0.060288327795492466
70,-1,0.06028316056498034
80,-1,0.0602780753266386
90,-1,0.060273661198300035
