epoch,errors,cost
0,-1,0.05088318254450806
10,-1,0.050862580946952396
20,-1,0.05084344885898997
30,-1,0.050824348230851246
40,-1,0.05080569069513246
50,-1,0.050787948936440286
60,-1,0.050770566944395155
70,-1,0.050753781941073356
80,-1,0.05073744802181725
90,-1,0.050721615597264035
