epoch,errors,cost
0,-1,23.081027319428365
5,-1,23.017246519260794
10,-1,22.954906581357356
15,-1,22.89396361987747
20,-1,22.834375104276095
25,-1,22.77609981742607
30,-1,22.719097815034942
35,-1,22.663330386315394
40,-1,22.608760015871464
45,-1,22.555350346761788
