epoch,errors,cost
0,-1,2.4508889894736092
5,-1,2.447921320382734
10,-1,2.4450177386442333
15,-1,2.442176296369664
20,-1,2.4393951058211383
25,-1,2.436672337552733
30,-1,2.4340062186093125
35,-1,2.4313950307810464
40,-1,2.428837108911822
45,-1,2.426330839259949
