epoch,errors,cost
0,-1,0.05370123371480253
5,-1,0.053506399674708625
10,-1,0.05331708367937923
15,-1,0.053134016803757296
20,-1,0.052956376593347586
25,-1,0.05278366266899595
30,-1,0.05261709818100955
35,-1,0.05245514759901175
40,-1,0.05229823985096985
45,-1,0.05214601161462057
