epoch,errors,cost
0,-1,16.54071918113976
5,-1,16.535795529040026
10,-1,16.53093827903547
15,-1,16.526145475641993
20,-1,16.52141522368408
25,-1,16.516745686431573
30,-1,16.51213508379378
35,-1,16.507581690569435
40,-1,16.50308383475087
45,-1,16.49863989588041
