epoch,errors,cost
0,-1,0.10162642330301733
5,-1,0.10154035823229474
10,-1,0.10145743391678173
15,-1,0.10137263837274965
20,-1,0.10129260439087112
25,-1,0.1012138016357613
30,-1,0.10113312791705133
35,-1,0.10105591696414239
40,-1,0.10097903883604144
45,-1,0.10090275396305343
