epoch,errors,cost
0,-1,0.0775954785302605
5,-1,0.07666463498790448
10,-1,0.07576312780522713
15,-1,0.07488845938765212
20,-1,0.07404107567924702
25,-1,0.07322104302763968
30,-1,0.07242488443223308
35,-1,0.07165369516538413
40,-1,0.0709067619043466
45,-1,0.07018222038918387
