epoch,errors,cost
0,-1,0.12350026009706161
5,-1,0.12344066321894477
10,-1,0.12338190132568082
15,-1,0.12332609859605037
20,-1,0.12327191729140326
25,-1,0.12321806211838188
30,-1,0.12316438904360097
35,-1,0.1231129165749712
40,-1,0.12306353567755227
45,-1,0.12301477980462025
