epoch,errors,cost
0,-1,0.04983523801717165
5,-1,0.04975833625736107
10,-1,0.04968252503349268
15,-1,0.049610734786628655
20,-1,0.04954117919915139
25,-1,0.04947290573603654
30,-1,0.04940733523224902
35,-1,0.04934341269555007
40,-1,0.04928127366680279
45,-1,0.04922092320191693
