epoch,errors,cost
0,-1,0.0560266185562036
5,-1,0.05575993949877032
10,-1,0.05550204803997093
15,-1,0.05525076148098963
20,-1,0.05500893766716284
25,-1,0.054773323874063556
30,-1,0.0545453652352755
35,-1,0.05432461890981601
40,-1,0.0541093029985315
45,-1,0.05390278786667613
