epoch,errors,cost
0,-1,0.18731638074785553
5,-1,0.1853390942143288
10,-1,0.18342196728450974
15,-1,0.18156295280517198
20,-1,0.17975811193456734
25,-1,0.17801547171671767
30,-1,0.1763186422770182
35,-1,0.17468069693374633
40,-1,0.17309032502951574
45,-1,0.17154313586791106
