epoch,errors,cost
0,-1,3.5854546096430684
5,-1,3.550051958442704
10,-1,3.5157125475946156
15,-1,3.4824035593042346
20,-1,3.450093189795892
25,-1,3.4187506179799145
30,-1,3.388345975087935
35,-1,3.358850315246416
40,-1,3.330235586959479
45,-1,3.302474605472912
