epoch,errors,cost
0,-1,0.050750798261670255
5,-1,0.05064609264725951
10,-1,0.05054436282861469
15,-1,0.05044600756924363
20,-1,0.05035008747486799
25,-1,0.050257595788466634
30,-1,0.05016793341927391
35,-1,0.050080807665945117
40,-1,0.04999648105663605
45,-1,0.049914398170840944
