epoch,errors,cost
0,-1,16.94052818470101
5,-1,16.92766281266711
10,-1,16.915104273587794
15,-1,16.90284318866954
20,-1,16.89087046879891
25,-1,16.8791773055915
30,-1,16.867755162717728
35,-1,16.85659576749654
40,-1,16.84569110274884
45,-1,16.83503339890271
