epoch,errors,cost
0,-1,16.594085185033396
5,-1,16.588375235278065
10,-1,16.582755014406835
15,-1,16.577221847304273
20,-1,16.57177314139862
25,-1,16.56640638411142
30,-1,16.561119140385834
35,-1,16.555909050291397
40,-1,16.550773826702788
45,-1,16.545711253050293
