epoch,errors,cost
0,-1,16.656772845585063
5,-1,16.649998321576035
10,-1,16.643345440234263
15,-1,16.636810541490988
20,-1,16.630390078254596
25,-1,16.624080612919673
30,-1,16.617878813984262
35,-1,16.611781452771215
40,-1,16.605785400251214
45,-1,16.599887623963777
