epoch,errors,cost
0,-1,0.10498633646269095
5,-1,0.10484106936523087
10,-1,0.10469758032113038
15,-1,0.10455587075982788
20,-1,0.10442007189078319
25,-1,0.10428511581113369
30,-1,0.10415347915410708
35,-1,0.10402285316535509
40,-1,0.10389749347699224
45,-1,0.10377233062263184
