epoch,errors,cost
0,-1,0.10012198590266388
5,-1,0.10005825388456434
10,-1,0.09999114543730657
15,-1,0.09992675403672877
20,-1,0.09986236773919274
25,-1,0.09979956588200824
30,-1,0.09973667672129079
35,-1,0.09967369157869144
40,-1,0.09961176958295034
45,-1,0.09955056270041417
