epoch,errors,cost
0,-1,2.1367583977818034
5,-1,0.9964658476688344
10,-1,0.5433606198546536
15,-1,0.3614504896051078
20,-1,0.28616473654696734
25,-1,0.2530382225585903
30,-1,0.23664575127224893
35,-1,0.2269351061128851
40,-1,0.21994421753192372
45,-1,0.21412682347756956
