epoch,errors,cost
0,-1,16.824615126342547
5,-1,16.814428987994667
10,-1,16.804467912141874
15,-1,16.794725045460233
20,-1,16.785193746270746
25,-1,16.775867578000017
30,-1,16.766740302842415
35,-1,16.757805875618455
40,-1,16.7490584378228
45,-1,16.740492311856276
