epoch,errors,cost
0,-1,0.05149957370536693
10,-1,0.05145470155693674
20,-1,0.05141229256292236
30,-1,0.051371449489758934
40,-1,0.051332518805822805
50,-1,0.051295197210949925
60,-1,0.05125965392479153
70,-1,0.05122514901778395
80,-1,0.05119234525121053
90,-1,0.05116100307107181
