epoch,errors,cost
0,-1,17.279714705384652
5,-1,17.258204297184257
10,-1,17.237265780112978
15,-1,17.2168815876237
20,-1,17.197034695845957
25,-1,17.17770860681747
30,-1,17.15888733223397
35,-1,17.140555377700913
40,-1,17.122697727472055
45,-1,17.105299829659337
