epoch,errors,cost
0,-1,0.05113083434965659
10,-1,0.05110173567459827
20,-1,0.0510737265346673
30,-1,0.05104659351869334
40,-1,0.05102057115050852
50,-1,0.05099583250629694
60,-1,0.05097182320510087
70,-1,0.050948299910415024
80,-1,0.05092613899276066
90,-1,0.050904331467089545
