epoch,errors,cost
0,-1,0.06237914145992558
10,-1,0.06225116387526675
20,-1,0.06213390401807073
30,-1,0.062025076799225407
40,-1,0.061925001122550456
50,-1,0.06183219904395386
60,-1,0.06174648252078996
70,-1,0.061666697256544487
80,-1,0.06159235067099369
90,-1,0.06152341300481207
