epoch,errors,cost
0,-1,2.4017563206642567
5,-1,2.3997606922296777
10,-1,2.397799755925154
15,-1,2.3958724714016615
20,-1,2.3939778304188826
25,-1,2.392114855853128
30,-1,2.3902826007358655
35,-1,2.388480147321982
40,-1,2.386706606186839
45,-1,2.3849611153512167
