epoch,errors,cost
0,-1,6.419168034383575
5,-1,6.297462125217281
10,-1,6.179484727391684
15,-1,6.065120668641201
20,-1,5.954258335450634
25,-1,5.846789563090663
30,-1,5.742609529051271
35,-1,5.641616649767953
40,-1,5.543712480539208
45,-1,5.448801618536393
