epoch,errors,cost
0,-1,2656.7953630626034
5,-1,1080.712092973526
10,-1,485.44269778188664
15,-1,259.1814660022162
20,-1,171.79527309574772
25,-1,136.71726735961144
30,-1,121.38314162690877
35,-1,113.54172117021129
40,-1,108.58268416788452
45,-1,104.76987982903609
