epoch,errors,cost
0,-1,0.050572556589427026
10,-1,0.05056182958800956
20,-1,0.05055065985351035
30,-1,0.05053962623994306
40,-1,0.05052908216003929
50,-1,0.050518674320735556
60,-1,0.05050849918074076
70,-1,0.05049872484993586
80,-1,0.05048897160865268
90,-1,0.05047963660373297
