epoch,errors,cost
0,-1,2.8764874470783197
5,-1,2.862086438852028
10,-1,2.8481007890245866
15,-1,2.8345176979272924
20,-1,2.821324761356544
25,-1,2.8085099583540836
30,-1,2.7960616393648885
35,-1,2.7839685147609172
40,-1,2.7722196437195223
45,-1,2.7608044234455016
