epoch,errors,cost
0,-1,0.09890777487409028
5,-1,0.09885149156773017
10,-1,0.09879642726678867
15,-1,0.0987411504391748
20,-1,0.098685470882081
25,-1,0.09863173816422138
30,-1,0.09857752719876281
35,-1,0.09852321710569024
40,-1,0.09846975067227991
45,-1,0.09841648329117714
